"ID","SoundType","Name","File_1","File_2","File_3","File_4","File_5","File_6","File_7","File_8","File_9","File_10","Freq_1","Freq_2","Freq_3","Freq_4","Freq_5","Freq_6","Freq_7","Freq_8","Freq_9","Freq_10","DirectoryBase","Volumefloat","Flags","MinDistance","DistanceCutoff","EAXDef","SoundEntriesAdvancedID"
"10169","10","A_HELL_Keli_Slay01","HELL_Keli_Slay01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\KelidanTheBreaker","0,7","0","30","60","0","0"
"10170","10","A_HELL_Keli_Slay02","HELL_Keli_Slay02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\KelidanTheBreaker","0,7","0","30","60","0","0"
"10171","10","A_HELL_Keli_Death01","HELL_Keli_Death01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\KelidanTheBreaker","0,7","0","30","60","0","0"
"10172","10","A_HELL_Legion01_Reinf01","HELL_Legion01_Reinf01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10173","10","A_HELL_Legion01_Reinf02","HELL_Legion01_Reinf02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10174","10","A_HELL_Legion01_Reinf03","HELL_Legion01_Reinf03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10175","10","A_HELL_Legion01_Reinf04","HELL_Legion01_Reinf04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10176","10","A_HELL_Legion01_Reinf05","HELL_Legion01_Reinf05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10177","10","A_HELL_Legion01_Reinf06","HELL_Legion01_Reinf06.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10178","10","A_HELL_Legion01_Reinf07","HELL_Legion01_Reinf07.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10179","10","A_HELL_Legion01_Reinf08","HELL_Legion01_Reinf08.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10180","10","A_HELL_Legion01_Reinf09","HELL_Legion01_Reinf09.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10181","10","A_HELL_Legion01_Reinf10","HELL_Legion01_Reinf10.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10182","10","A_HELL_Legion01_Wake01","HELL_Legion01_Wake01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10183","10","A_HELL_Legion01_Wake02","HELL_Legion01_Wake02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10184","10","A_HELL_Legion01_Wake03","HELL_Legion01_Wake03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10185","10","A_HELL_Legion01_Wake04","HELL_Legion01_Wake04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10186","10","A_HELL_Legion01_Wake05","HELL_Legion01_Wake05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10187","10","A_HELL_Legion01_FormConf01","HELL_Legion01_Formconf01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10188","10","A_HELL_Legion01_FormConf02","HELL_Legion01_Formconf02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10189","10","A_HELL_Legion01_FormConf03","HELL_Legion01_Formconf03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10190","10","A_HELL_Legion01_FormConf04","HELL_Legion01_Formconf04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10191","10","A_HELL_Legion01_FormConf05","HELL_Legion01_Formconf05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10192","10","A_HELL_Legion01_FormWor01","HELL_Legion01_Formwor01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","10","30","0","0"
"10193","10","A_HELL_Legion01_FormWor02","HELL_Legion01_Formwor02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10194","10","A_HELL_Legion01_FormWor03","HELL_Legion01_Formwor03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10195","10","A_HELL_Legion01_FormWor04","HELL_Legion01_Formwor04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10196","10","A_HELL_Legion01_FormWor05","HELL_Legion01_Formwor05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire01","0,7","0","30","60","0","0"
"10197","10","A_HELL_Legion02_Reinf01","HELL_Legion02_Reinf01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10198","10","A_HELL_Legion02_Reinf02","HELL_Legion02_Reinf02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10199","10","A_HELL_Legion02_Reinf03","HELL_Legion02_Reinf03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10200","10","A_HELL_Legion02_Reinf04","HELL_Legion02_Reinf04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10201","10","A_HELL_Legion02_Reinf05","HELL_Legion02_Reinf05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10202","10","A_HELL_Legion02_Reinf06","HELL_Legion02_Reinf06.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10203","10","A_HELL_Legion02_Reinf07","HELL_Legion02_Reinf07.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10204","10","A_HELL_Legion02_Reinf08","HELL_Legion02_Reinf08.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10205","10","A_HELL_Legion02_Reinf09","HELL_Legion02_Reinf09.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10206","10","A_HELL_Legion02_Reinf10","HELL_Legion02_Reinf10.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10207","10","A_HELL_Legion02_Wake01","HELL_Legion02_Wake01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10208","10","A_HELL_Legion02_Wake02","HELL_Legion02_Wake02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10209","10","A_HELL_Legion02_Wake03","HELL_Legion02_Wake03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10210","10","A_HELL_Legion02_Wake04","HELL_Legion02_Wake04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10211","10","A_HELL_Legion02_Wake05","HELL_Legion02_Wake05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10212","10","A_HELL_Legion02_FormConf01","HELL_Legion02_Formconf01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10213","10","A_HELL_Legion02_FormConf02","HELL_Legion02_Formconf02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10214","10","A_HELL_Legion02_FormConf03","HELL_Legion02_Formconf03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10215","10","A_HELL_Legion02_FormConf04","HELL_Legion02_Formconf04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10216","10","A_HELL_Legion02_FormConf05","HELL_Legion02_Formconf05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10217","10","A_HELL_Legion02_FormWor01","HELL_Legion02_Formwor01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10218","10","A_HELL_Legion02_FormWor02","HELL_Legion02_Formwor02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10219","10","A_HELL_Legion02_FormWor03","HELL_Legion02_Formwor03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10220","10","A_HELL_Legion02_FormWor04","HELL_Legion02_Formwor04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10221","10","A_HELL_Legion02_FormWor05","HELL_Legion02_Formwor05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire02","0,7","0","30","60","0","0"
"10222","10","A_HELL_Legion03_Reinf01","HELL_Legion03_Reinf01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10223","10","A_HELL_Legion03_Reinf02","HELL_Legion03_Reinf02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10224","10","A_HELL_Legion03_Reinf03","HELL_Legion03_Reinf03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10225","10","A_HELL_Legion03_Reinf04","HELL_Legion03_Reinf04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10226","10","A_HELL_Legion03_Reinf05","HELL_Legion03_Reinf05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10227","10","A_HELL_Legion03_Reinf06","HELL_Legion03_Reinf06.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10228","10","A_HELL_Legion03_Reinf07","HELL_Legion03_Reinf07.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10229","10","A_HELL_Legion03_Reinf08","HELL_Legion03_Reinf08.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10230","10","A_HELL_Legion03_Reinf09","HELL_Legion03_Reinf09.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10231","10","A_HELL_Legion03_Reinf10","HELL_Legion03_Reinf10.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10232","10","A_HELL_Legion03_Wake01","HELL_Legion03_Wake01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10233","10","A_HELL_Legion03_Wake02","HELL_Legion03_Wake02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10234","10","A_HELL_Legion03_Wake03","HELL_Legion03_Wake03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10235","10","A_HELL_Legion03_Wake04","HELL_Legion03_Wake04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10236","10","A_HELL_Legion03_Wake05","HELL_Legion03_Wake05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10237","10","A_HELL_Legion03_FormConf01","HELL_Legion03_Formconf01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10238","10","A_HELL_Legion03_FormConf02","HELL_Legion03_Formconf02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10239","10","A_HELL_Legion03_FormConf03","HELL_Legion03_Formconf03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10240","10","A_HELL_Legion03_FormConf04","HELL_Legion03_Formconf04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10241","10","A_HELL_Legion03_FormConf05","HELL_Legion03_Formconf05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10242","10","A_HELL_Legion03_FormWor01","HELL_Legion03_Formwor01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10243","10","A_HELL_Legion03_FormWor02","HELL_Legion03_Formwor02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10244","10","A_HELL_Legion03_FormWor03","HELL_Legion03_Formwor03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10245","10","A_HELL_Legion03_FormWor04","HELL_Legion03_Formwor04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10246","10","A_HELL_Legion03_FormWor05","HELL_Legion03_Formwor05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Legionnaire03","0,7","0","30","60","0","0"
"10247","10","A_HELL_Mag_Taunt01","HELL_Mag_Taunt01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10248","10","A_HELL_Mag_Taunt02","HELL_Mag_Taunt02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10249","10","A_HELL_Mag_Taunt03","HELL_Mag_Taunt03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10250","10","A_HELL_Mag_Taunt04","HELL_Mag_Taunt04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10251","10","A_HELL_Mag_Taunt05","HELL_Mag_Taunt05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10252","10","A_HELL_Mag_Taunt06","HELL_Mag_Taunt06.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10253","10","A_HELL_Mag_Free01","HELL_Mag_Free01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10254","10","A_HELL_Mag_Aggro01","HELL_Mag_Aggro01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","10","30","0","0"
"10255","10","A_HELL_Mag_Slay01","HELL_Mag_Slay01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10256","10","A_HELL_Mag_Recap01","HELL_Mag_Recap01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10257","10","A_HELL_Mag_Quake01","HELL_Mag_Quake01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10258","10","A_HELL_Mag_Death01","HELL_Mag_Death01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Magtheridon","0,7","0","30","60","0","0"
"10259","10","A_HELL_Neth_Taunt01","HELL_Neth_Taunt01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10260","10","A_HELL_Neth_Taunt02","HELL_Neth_Taunt02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10261","10","A_HELL_Neth_Taunt03","HELL_Neth_Taunt03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10262","10","A_HELL_Neth_PlyrAttack01","HELL_Neth_Plyrattck01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10263","10","A_HELL_Neth_AttckSrv01","HELL_Neth_Attcksrv01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10264","10","A_HELL_Neth_AttckSrv02","HELL_Neth_Attcksrv02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10265","10","A_HELL_Neth_AttckSrv03","HELL_Neth_Attcksrv03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10266","10","A_HELL_Neth_AttckSrv04","HELL_Neth_Attcksrv04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10267","10","A_HELL_Neth_KillSrv01","HELL_Neth_Killsrv01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10268","10","A_HELL_Neth_KillSrv02","HELL_Neth_Killsrv02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10269","10","A_HELL_Neth_KillSrv03","HELL_Neth_Killsrv03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10270","10","A_HELL_Neth_KillSrvLst01","HELL_Neth_Killsrvlst01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10271","10","A_HELL_Neth_Aggro01","HELL_Neth_Aggro01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10272","10","A_HELL_Neth_Aggro02","HELL_Neth_Aggro02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10273","10","A_HELL_Neth_Aggro03","HELL_Neth_Aggro03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10274","10","A_HELL_Neth_Slay01","HELL_Neth_Slay01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10275","10","A_HELL_Neth_Slay02","HELL_Neth_Slay02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,7","0","30","60","0","0"
"10276","10","A_HELL_Neth_Death01","HELL_Neth_Death01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Nethekurse","0,9","0","30","60","0","0"
"10277","10","A_HELL_Omor_Summ01","HELL_Omor_Summ01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10278","10","A_HELL_Omor_Knock01","HELL_Omor_Knock01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10279","10","A_HELL_Omor_Aggro01","HELL_Omor_Aggro01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10280","10","A_HELL_Omor_Aggro02","HELL_Omor_Aggro02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10281","10","A_HELL_Omor_Aggro03","HELL_Omor_Aggro03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10282","10","A_HELL_Omor_Slay01","HELL_Omor_Slay01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10283","10","A_HELL_Omor_Slay02","HELL_Omor_Slay02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10284","10","A_HELL_Omor_Death01","HELL_Omor_Death01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\OmorTheUnscarred","0,7","0","30","60","0","0"
"10285","10","A_HELL_Scout_Warn01","HELL_Scout_Warn01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\Scout","0,7","0","30","60","0","0"
"10286","10","A_HELL_Maker_Aggro01","HELL_Maker_Aggro01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TheMaker","0,7","0","30","60","0","0"
"10287","10","A_HELL_Maker_Aggro02","HELL_Maker_Aggro02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TheMaker","0,7","0","30","60","0","0"
"10288","10","A_HELL_Maker_Aggro03","HELL_Maker_Aggro03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TheMaker","0,7","0","30","60","0","0"
"10289","10","A_HELL_Maker_Slay01","HELL_Maker_Slay01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TheMaker","0,7","0","30","60","0","0"
"10290","10","A_HELL_Maker_Slay02","HELL_Maker_Slay02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TheMaker","0,7","0","30","60","0","0"
"10291","10","A_HELL_Maker_Death01","HELL_Maker_Death01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\TheMaker","0,7","0","30","60","0","0"
"10292","10","A_HELL_Vaz_Intro01","HELL_Vaz_Intro01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10293","10","A_HELL_Vaz_Taunt01","HELL_Vaz_Taunt01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10294","10","A_HELL_Vaz_Aggro01","HELL_Vaz_Aggro01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10295","10","A_HELL_Vaz_Aggro02","HELL_Vaz_Aggro02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10296","10","A_HELL_Vaz_Aggro03","HELL_Vaz_Aggro03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10297","10","A_HELL_Vaz_Slay01","HELL_Vaz_Slay01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10298","10","A_HELL_Vaz_Slay02","HELL_Vaz_Slay02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10299","10","A_HELL_Vaz_Death01","HELL_Vaz_Death01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\VazrudenTheHerald","0,7","0","30","60","0","0"
"10300","10","A_HELL_Omrog01_AttckDiff01","HELL_Omrog01_AttckDiff01.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\WarbringerOmrogg","0,7","0","30","60","0","0"
"10301","10","A_HELL_Omrog01_AttckDiff02","HELL_Omrog01_AttckDiff02.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\WarbringerOmrogg","0,7","0","30","60","0","0"
"10302","10","A_HELL_Omrog01_AttckDiff03","HELL_Omrog01_AttckDiff03.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\WarbringerOmrogg","0,7","0","30","60","0","0"
"10303","10","A_HELL_Omrog01_AttckDiff04","HELL_Omrog01_AttckDiff04.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\WarbringerOmrogg","0,7","0","30","60","0","0"
"10304","10","A_HELL_Omrog01_AttckDiff05","HELL_Omrog01_AttckDiff05.ogg","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","Sound\Creature\WarbringerOmrogg","0,7","0","30","60","0","0"
